Park,Name,ShortName,Unit Code,Park Type,Region,State,Year,Month,Date,Season,Recreation Visits,Tent Campers,RV Campers,Backcountry Campers,Latitude,Longitude
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2013,6,Jun 1 2013,Summer,78842,6760,1384,1014,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2013,7,Jul 1 2013,Summer,104055,7032,1192,803,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2013,8,Aug 1 2013,Summer,71310,6036,948,634,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2013,9,Sep 1 2013,Autumn,34847,3656,1172,493,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2013,10,Oct 1 2013,Autumn,15222,576,536,258,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2013,11,Nov 1 2013,Autumn,20067,568,448,414,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2013,12,Dec 1 2013,Winter,13155,0,0,242,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2014,1,Jan 1 2014,Winter,7874,0,0,107,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2014,2,Feb 1 2014,Winter,8162,0,0,79,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2014,3,Mar 1 2014,Spring,39127,1380,616,154,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2014,4,Apr 1 2014,Spring,55227,2644,1548,250,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2014,5,May 1 2014,Spring,49208,4172,1400,372,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2014,6,Jun 1 2014,Summer,71277,6140,1288,510,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2014,7,Jul 1 2014,Summer,103454,7216,1300,638,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2014,8,Aug 1 2014,Summer,76675,5920,1040,584,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2014,9,Sep 1 2014,Autumn,33196,3012,1172,610,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2014,10,Oct 1 2014,Autumn,45590,3156,1952,764,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2014,11,Nov 1 2014,Autumn,18691,500,352,438,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2014,12,Dec 1 2014,Winter,14147,16,8,238,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2015,1,Jan 1 2015,Winter,10855,36,0,94,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2015,2,Feb 1 2015,Winter,7256,32,8,90,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2015,3,Mar 1 2015,Spring,35734,1140,632,164,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2015,4,Apr 1 2015,Spring,54063,1924,1488,220,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2015,5,May 1 2015,Spring,53402,4264,1520,587,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2015,6,Jun 1 2015,Summer,77976,6016,1412,700,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2015,7,Jul 1 2015,Summer,101179,6960,1156,506,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2015,8,Aug 1 2015,Summer,104592,5476,1232,467,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2015,9,Sep 1 2015,Autumn,42206,3596,1456,643,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2015,10,Oct 1 2015,Autumn,44724,3312,2096,682,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2015,11,Nov 1 2015,Autumn,19240,580,576,512,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2015,12,Dec 1 2015,Winter,15668,44,16,371,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2016,1,Jan 1 2016,Winter,11253,24,8,107,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2016,2,Feb 1 2016,Winter,9541,52,20,89,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2016,3,Mar 1 2016,Spring,48508,2496,1544,176,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2016,4,Apr 1 2016,Spring,54541,3272,2172,251,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2016,5,May 1 2016,Spring,50686,4836,1936,289,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2016,6,Jun 1 2016,Summer,80641,6884,1832,764,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2016,7,Jul 1 2016,Summer,119420,6984,1612,679,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2016,8,Aug 1 2016,Summer,72008,5220,1308,575,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2016,9,Sep 1 2016,Autumn,46909,4132,1736,614,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2016,10,Oct 1 2016,Autumn,52302,4828,3008,766,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2016,11,Nov 1 2016,Autumn,24986,876,1064,467,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2016,12,Dec 1 2016,Winter,15719,32,8,311,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2017,1,Jan 1 2017,Winter,9842,24,4,131,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2017,2,Feb 1 2017,Winter,11027,44,8,227,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2017,3,Mar 1 2017,Spring,45290,2224,1468,211,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2017,4,Apr 1 2017,Spring,60668,3416,2404,254,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2017,5,May 1 2017,Spring,50498,4580,2356,366,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2017,6,Jun 1 2017,Summer,82062,7384,1636,368,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2017,7,Jul 1 2017,Summer,115323,7728,1584,494,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2017,8,Aug 1 2017,Summer,84608,7332,1780,454,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2017,9,Sep 1 2017,Autumn,41365,4596,1480,366,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2017,10,Oct 1 2017,Autumn,48939,4236,2384,480,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2017,11,Nov 1 2017,Autumn,22779,1108,888,179,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2017,12,Dec 1 2017,Winter,15452,60,8,223,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2018,1,Jan 1 2018,Winter,7719,40,8,197,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2018,2,Feb 1 2018,Winter,11148,40,8,78,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2018,3,Mar 1 2018,Spring,49184,1668,1016,227,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2018,4,Apr 1 2018,Spring,52052,2540,1464,600,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2018,5,May 1 2018,Spring,56309,5040,1888,1260,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2018,6,Jun 1 2018,Summer,74990,7328,1636,1031,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2018,7,Jul 1 2018,Summer,101397,7516,1284,1794,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2018,8,Aug 1 2018,Summer,61888,5932,1340,1465,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2018,9,Sep 1 2018,Autumn,44885,3964,1524,517,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2018,10,Oct 1 2018,Autumn,44821,4000,2280,478,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2018,11,Nov 1 2018,Autumn,21140,656,808,196,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2018,12,Dec 1 2018,Winter,7673,60,8,18,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2019,1,Jan 1 2019,Winter,3651,0,0,3,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2019,2,Feb 1 2019,Winter,10346,38,0,44,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2019,3,Mar 1 2019,Spring,45779,1463,727,187,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2019,4,Apr 1 2019,Spring,55210,2901,1302,292,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2019,5,May 1 2019,Spring,53461,5361,1757,482,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2019,6,Jun 1 2019,Summer,76995,6606,1344,286,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2019,7,Jul 1 2019,Summer,102436,6826,1190,430,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2019,8,Aug 1 2019,Summer,72400,6028,1500,421,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2019,9,Sep 1 2019,Autumn,43525,2719,748,660,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2019,10,Oct 1 2019,Autumn,48713,4003,1685,218,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2019,11,Nov 1 2019,Autumn,22247,699,488,101,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2019,12,Dec 1 2019,Winter,16827,51,0,58,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2020,1,Jan 1 2020,Winter,14165,0,0,60,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2020,2,Feb 1 2020,Winter,9992,56,0,96,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2020,3,Mar 1 2020,Spring,25860,831,568,90,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2020,4,Apr 1 2020,Spring,8441,0,0,0,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2020,5,May 1 2020,Spring,12208,0,0,0,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2020,6,Jun 1 2020,Summer,32448,2454,486,446,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2020,7,Jul 1 2020,Summer,40736,4074,1137,620,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2020,8,Aug 1 2020,Summer,38030,3331,1213,563,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2020,9,Sep 1 2020,Autumn,30167,2844,1044,418,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2020,10,Oct 1 2020,Autumn,36532,3426,1528,479,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2020,11,Nov 1 2020,Autumn,26625,1062,1102,283,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2020,12,Dec 1 2020,Winter,15188,124,0,35,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2021,1,Jan 1 2021,Winter,9297,177,0,88,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2021,2,Feb 1 2021,Winter,11482,63,0,60,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2021,3,Mar 1 2021,Spring,36663,1725,1438,324,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2021,4,Apr 1 2021,Spring,47678,3036,2365,607,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2021,5,May 1 2021,Spring,42128,4457,2784,864,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2021,6,Jun 1 2021,Summer,63254,6236,2829,591,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2021,7,Jul 1 2021,Summer,96985,8050,2521,537,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2021,8,Aug 1 2021,Summer,47231,5003,1528,272,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2021,9,Sep 1 2021,Autumn,49594,3985,1273,505,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2021,10,Oct 1 2021,Autumn,57384,5058,1543,518,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2021,11,Nov 1 2021,Autumn,33893,1450,1151,82,37.18,-86.1
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,MACA,National Park,Southeast,KY,2021,12,Dec 1 2021,Winter,20185,171,0,70,37.18,-86.1
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2012,1,Jan 1 2012,Winter,6288,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2012,2,Feb 1 2012,Winter,5771,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2012,3,Mar 1 2012,Spring,14411,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2012,4,Apr 1 2012,Spring,25245,100,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2012,5,May 1 2012,Spring,51503,3170,2805,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2012,6,Jun 1 2012,Summer,85908,5575,4250,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2012,7,Jul 1 2012,Summer,98574,5342,3318,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2012,8,Aug 1 2012,Summer,81558,4322,2985,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2012,9,Sep 1 2012,Autumn,60439,3198,4140,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2012,10,Oct 1 2012,Autumn,40982,998,1658,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2012,11,Nov 1 2012,Autumn,10620,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2012,12,Dec 1 2012,Winter,7561,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2013,1,Jan 1 2013,Winter,5758,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2013,2,Feb 1 2013,Winter,5573,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2013,3,Mar 1 2013,Spring,13963,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2013,4,Apr 1 2013,Spring,23005,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2013,5,May 1 2013,Spring,52250,3928,4168,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2013,6,Jun 1 2013,Summer,87746,5988,3992,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2013,7,Jul 1 2013,Summer,99900,5212,970,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2013,8,Aug 1 2013,Summer,82980,5568,1152,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2013,9,Sep 1 2013,Autumn,60415,3370,1118,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2013,10,Oct 1 2013,Autumn,9002,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2013,11,Nov 1 2013,Autumn,11471,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2013,12,Dec 1 2013,Winter,8174,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2014,1,Jan 1 2014,Winter,6199,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2014,2,Feb 1 2014,Winter,6531,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2014,3,Mar 1 2014,Spring,17391,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2014,4,Apr 1 2014,Spring,29800,295,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2014,5,May 1 2014,Spring,53608,6665,1095,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2014,6,Jun 1 2014,Summer,91640,9558,1122,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2014,7,Jul 1 2014,Summer,103586,8578,1082,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2014,8,Aug 1 2014,Summer,89201,7138,1148,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2014,9,Sep 1 2014,Autumn,50725,5918,1115,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2014,10,Oct 1 2014,Autumn,36961,2248,412,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2014,11,Nov 1 2014,Autumn,10522,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2014,12,Dec 1 2014,Winter,5399,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2015,1,Jan 1 2015,Winter,5813,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2015,2,Feb 1 2015,Winter,5759,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2015,3,Mar 1 2015,Spring,14616,0,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2015,4,Apr 1 2015,Spring,31721,352,0,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2015,5,May 1 2015,Spring,55079,7845,1148,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2015,6,Jun 1 2015,Summer,97331,10500,1125,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2015,7,Jul 1 2015,Summer,114814,10775,1158,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2015,8,Aug 1 2015,Summer,90545,8220,1162,0,37.18,-108.49
Mesa Verde NP,Mesa Verde National Park,Mesa Verde,MEVE,National Park,Intermountain,CO,2015,9,Sep 1 2015,Autumn,67970,8210,1118,0,37.18,-108.49
